CUUNIT,CUDESC,CUTYPE,CUTABL,CUPROM,CUOBSO,CUUNDR,CUMSTI,CUSUBI,CUSYMB,CUSEL1,CUSEL2,CUSEL3,CUSEL4,CUSEL5,CUATR1,CUATR2,CUATR3,CUATR4,CUATR5,CUCOLD,CUHOT,CURMV,CUFERC,CUFEAT,CUKIND,CUADDI,CURNUM,CURDTE,CURDES,CUEFCC,CUEFYY,CUEFMM,CUEFDD,CUCRCC,CUCRYY,CUCRMM,CUCRDD,CUCRTT,CUCRUU,CUCHCC,CUCHYY,CUCHMM,CUCHDD,CUCHTT,CUCHUU
TX-11,Obsolete Transmission Spec - 12.5 KV Underbuild Deadend,S,SITEINV,Transmission Specs,O,OT,OH CONSTRUCTION,TRFRAME,0,Obsolete,,,,Obsolete,,,,,,,,,,NONGIS,,54,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
TX-2,Obsolete Transmission Spec -2 pole 12.5KV 3Ph Underbuild,S,SITEINV,Transmission Specs,O,OT,OH CONSTRUCTION,TRFRAME,0,Obsolete,,,,Obsolete,,,,,,,,,,NONGIS,,54,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,20,103012,WALTH
TX-5,69KV TRANSMISSION 3 POLE DOUBLE DEADEND CROSSARM 0 TO 15 DEGREES,S,SITEINV,Transmission Specs,A,OT,OH CONSTRUCTION,TRFRAME,0,FRAMING,,,,HSTRUCTR,,,,,,,,,,NONGIS,,54,1,10/12,REACTIVATED AND CHANGED,20,12,10,16,19,96,1,2,12,MNess,20,12,10,16,143203,MNESS
UG-1,Obsolete 2 CU 7-STR HDPE POLY 15KV 22O MIL,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,220MIL,Obsolete,2,CU,HDPE,BF,2CUH220,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-10,Obsolete 500KCM AL XLP 37 STR,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,,Obsolete,500,AL,XLPE,JP,500AL,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-12,Obsolete 750KCM  AL EPR 15KV 220MIL  POWER CABLE,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,220MIL,Obsolete,750,AL,EPR,JP,750AE220,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-13,Obsolete 750KCM  CU EPR 15KV 220MIL POWER CABLE,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,220MIL,Obsolete,750,CU,EPR,JP,750CE220,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-2,Obsolete 2 AL 7-STR XLP 15KV 175MIL,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,175MIL,Obsolete,2,AL,XLPE,BF,2AE175,,,,367,CKT,264,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-5,Obsolete 1/0 AL 19-STR XLPE 15KV 220MIL JACKETED,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,220MIL,Obsolete,1/0,AL,XLPE,JF,1/0AX220,,,,367,CKT,293,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-6,Obsolete 1/0 AL 19-STR EPR 15KV 175MIL JACKETED,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,175MIL,Obsolete,1/0,AL,EPR,JF,1/0AE175,,,,367,CKT,230,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-8,Obsolete 4/0 AL 19 STR XLP 15KV 175MIL 1/3 NEUTRAL JACKETED,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,175MIL,Obsolete,4/0,AL,XLPE,J3,,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UG-9,Obsolete 4/0 AL 19 STR XLP 15KV 220MIL 1/3 NEUTRAL JACKETED,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,220MIL,Obsolete,4/0,AL,XLPE,J3,,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113249,DDAWSON
UGDI,Obsolete Underground Distribution Conductor for Acct. for CPR Retirment Units,W,SITEINV,UG Primary,A,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,UNKNOWN,UNKNOWN,UNKNOWN,Obsolete,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,,,,367,CKT,,52,1,02/05,NEW SPEC FOR ACCOUNTING ONLY,19,96,1,16,20,5,2,4,93008,MNESS,20,13,10,16,161918,MNESS
UGDT,Obsolete Distribution Conduit by Acct. for CPR retierment units,C,SITEINV,Conduit Specs,A,UD,CONDUCTORS,TRENCH,0,CONDUIT,UNKNOWN,UNKNOWN,,Obsolete,UNKNOWN,,,,UNKNOWN,,,,366,TRNC,,53,1,02/05,NEW SPEC FOR ACCOUNTING ONLY,19,96,1,16,20,5,2,4,104453,MNESS,20,13,10,16,161141,MNESS
UGFB,Obsolete UG Fiberoptic Selfsupporting Cable for Acct for CPR Retirement units,W,SITEINV,Fiber Optic,O,CM,CONDUCTORS,UGPRIMCON,101,FIBEROPTIC,UNKNOWN,UNKNOWN,UNKNOWN,Obsolete,UNKNOWN,SLFSPT,UNKNOWN,,UNKNOWN,,,,397,CKT,230,52,1,02/05,NEW SPEC FOR ACCOUNTING ONLY,19,96,1,16,20,5,2,4,105933,MNESS,20,5,4,15,113504,DDAWSON
UGINTR,Obsolete Interuptor 1 Phase UG Vacuum Style,A,SITEINV,Other Equipment,O,UD,SWITCHES,INTERUPTOR,56,SECTIONAL,1-1PHASE,PADMOUNT,UNDERGRND,Active,1,,,,,,,,365,SCT,800,27,1.1,03/03,OBSOLETE,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
UGINTRF,Obsolete Interuptor 1 Phase UG Fuse Style,A,SITEINV,Other Equipment,O,UD,SWITCHES,INTERUPTOR,56,SECTIONAL,1-1PHASE,PADMOUNT,UNDERGRND,Active,1,,,,,,,,365,SCT,800,27,1.1,03/03,OBSOLETE,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
UGSR,Obsolete Underground Service Conductor for Acct. for CPR Retirement Units,W,SITEINV,UG Serv/Sec,O,UD,CONDUCTORS,UGSECCON,101,Obsolete,UNKNOWN,UNKNOWN,UNKNOWN,Obsolete,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,,,,369,CKT,153,52,1,02/05,NEW SPEC FOR ACCOUNTING ONLY,19,96,1,16,20,5,2,4,95935,MNESS,20,5,4,15,113504,DDAWSON
UGT-1,Obsolete 500KCM AL 37-STR 69KV XLP,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGTRANCON,101,POWERCABLE,,500ALXLP,650MIL,Obsolete,500,AL,XLPE,JP,500AL,,,,358,CKT,267,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
UGT-10,Obsolete 500KCM AL 15KV XLP POWER CABLE,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,,Obsolete,500,AL,XLPE,JP,,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,11,9,14,82726,MNESS
UGT-11,Obsolete 500KCM CU 15KV EPR POWER CABLE,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGPRIMCON,101,Obsolete,,,,Obsolete,500,CU,EPR,JP,,,,,367,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
UGTM,Obsolete Underground Transmission Conductor for Acct. for CPR Retirement Units,W,SITEINV,UG Primary,O,UD,CONDUCTORS,UGTRANCON,101,Obsolete,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,358,CKT,267,52,1,02/05,NEW SPEC FOR ACCOUNTING ONLY,19,96,1,16,20,5,2,8,145639,MNESS,20,13,10,17,94059,MNESS
UGTT,Obsolete Transmisssion Conduit for Acct  for CPR Retirement Units,C,SITEINV,Conduit Specs,O,UD,CONDUCTORS,TRENCH,0,Obsolete,UNKNOWN,,,Obsolete,UNKNOWN,,,,UNKNOWN,,,,357,TRNC,,53,1,04/05,NEW SPEC FOR ACCOUNTING ONLY,19,96,1,16,20,5,4,8,143038,MNESS,20,5,4,15,113504,DDAWSON
VDAMP394,STOCKBRIDGE VIBRATION DAMPNER 394 AAAC CANTON,A,SITEINV,Transmission Specs,A,OT,OH CONSTRUCTION,TRFRAME,0,ASSEMBLY,HARDWARE,,,,,,,,,,,,355,NONGIS,,58,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VDAMP652,STOCKBRIDGE VIBRATION DAMPNERS 652 AAAC ELGIN,A,SITEINV,Transmission Specs,A,OT,OH CONSTRUCTION,TRFRAME,0,ASSEMBLY,HARDWARE,,,,,,,,,,,,355,NONGIS,,58,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VDAMP927,STOCKBRIDGE VIBRATION DAMPNERS 927 ACAR,A,SITEINV,Transmission Specs,A,OT,OH CONSTRUCTION,TRFRAME,0,ASSEMBLY,HARDWARE,,,,,,,,,,,,355,NONGIS,,58,1,12/03,NEW SPEC,19,95,1,1,19,95,1,1,12,MNess,20,8,11,4,132155,MNESS
VFI,Obsolete VFI Uunderground Switchgear 6-600A and 6-200A,A,SITEINV,Switch Specs,O,UD,SWITCHES,CUTOUT,0,VFI,2 PHASE,PADMOUNT,200/600AMP,,,,,,,,,,367,NONGIS,,27,1.1,01/10,OBSOLETE USE VFI200,19,96,1,16,19,96,1,2,12,MNess,20,10,1,5,133946,MNESS
VFI200,VFI UNDERGROUND SWITCH 200A TO 200A 3 PHASE,A,SITEINV,Switch Specs,A,UD,SWITCHES,CUTOUT,0,VFI,3 PHASE,PADMOUNT,200/200AMP,,,,,,,,,,367,NONGIS,,27,1.0,04/00,RENDERED MATERIAL ADDED (BINSERT),19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,115240,DDAWSON
VFI200P1,VFI UNDERGROUND SWITCH 200A TO 200A 1 PHASE,A,SITEINV,Switch Specs,A,UD,SWITCHES,CUTOUT,0,VFI,1 PHASE,PADMOUNT,200/200AMP,,,,,,,,,,367,NONGIS,,27,1.0,01/98,NEW ASSEMBLY,20,3,12,1,20,3,12,1,12,MNess,20,5,4,15,115240,DDAWSON
VFI2200,VFI UNDERGROUND SWITCHGEAR 3 600A TO 6 200A 3 PHASE,A,SITEINV,Switch Specs,A,UD,SWITCHES,CUTOUT,0,VFI,3 PHASE,PADMOUNT,200/200AMP,,,,,,,,,,367,NONGIS,,27,1.0,01/10,NEW STOCK NUMBER FOR NOA VFI ONLY,19,96,1,16,20,10,1,5,134736,MNESS,0,0,0,0,0,
VFI3600A,Obsolete VFI Uunderground Switchgear 3-600A and 2-200A 15KV 3 Phase,A,SITEINV,Switch Specs,O,UD,SWITCHES,CUTOUT,0,VFI,3 PHASE,PADMOUNT,200/200AMP,,,,,,,,,,367,NONGIS,,27,1.1,01/10,OBSOLETE USE VFI200,19,96,1,16,20,4,9,15,145309,MNESS,20,10,1,5,134453,MNESS
VFI9600A,VFI UNDERGROUND SWITCHGEAR 9 600A TO 9 200A 3 PHASE,A,SITEINV,Switch Specs,A,UD,SWITCHES,CUTOUT,0,VFI,3 PHASE,PADMOUNT,600/200AMP,,,,,,,,,,367,NONGIS,,27,1,01/11,NEW ASSEMBLY FOR NOAA,19,96,1,16,20,11,1,24,94154,MNESS,20,11,1,24,95255,MNESS
VLT5X7H,Obsolete Transformer Overhead Transformer  Enclosure Existing-like 201.30,A,SITEINV,UG Structure Specs,O,UD,STRUCTURES,MISC,14,Obsolete,,,,,,,,,,,,,366,URD,,40,1,07/03,OBSOLETE,19,95,1,1,19,95,1,1,12,MNess,20,5,4,15,113502,DDAWSON
VLTLRGE,Obsolete Transformer Concrete 12ft X (*) (Special Order to Size),A,SITEINV,UG Structure Specs,O,UD,STRUCTURES,MISC,14,Obsolete,SPEC.ORDER,LIDROUND,CONCRETE,,,,,,,,,,366,URD,,40,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT44H,Obsolete Spec-Like VT55B(4'x4'),A,SITEINV,UG Structure Specs,O,UD,STRUCTURES,MISC,17,Obsolete,,,,,,,,,,,,,366,URD,611,40,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT55B,VAULT CONCRETE 4ft 8in X 4ft 8in BODY,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,5X5ft,BODY,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT55HL,VAULT LID CONCRETE 4ft 8in X 4ft 8in W/ HINGED COVER,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,5X5ft,LID,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT55RL,VAULT LID CONCRETE 4ft 8in X 4ft 8in ROUND COVER,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,4X4ft,LID,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT57B,VAULT CONCRETE 5ft X 7ft BODY,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,5X7ft,BODY,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,11/98,DIMENSION CHANGE,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT57HL,VAULT LID CONCRETE 5ft X 7ft W/ HINGED COVER,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,5X7ft,LID,CONCRETE,,,,,,,,,,368,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT57HLS,VAULT LID CONCRETE 5FT X 7FT  SINGLE HINGED COVER FOR SECONDARY,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,5X7ft,LID,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.0,05/07,NEW SPEC,20,7,5,8,20,7,5,8,113254,MNESS,20,7,5,8,113337,MNESS
VT57RL,VAULT LID CONCRETE 5ft X 7ft W/ ROUND COVER,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,5X7ft,LID,CONCRETE,,,,,,,,,,368,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT59,VAULT CONCRETE 5ft X 9ft BODY,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,5X9ft,BODY,CONCRETE,,,,,,,,,,366,NONGIS,,40,1,03/01,MATERIAL CHANGE & REDRAWN,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113502,DDAWSON
VT712,VAULT CONCRETE 7ft X 12ft BODY,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,7X12ft,BODY,CONCRETE,,,,,,,,,,366,NONGIS,,40,1,03/01,MATERIAL CHANGE & REDRAWN,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113502,DDAWSON
VT712H15,VAULT CONCRETE 7ft X 12ft BODY SINGLE HINGED 2 15X62 INCH OPENINGS,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,7X12ft,BODY,CONCRETE,,,,,,,,,,366,NONGIS,,40,1,04/10,NEW SPEC,20,10,1,16,20,10,4,16,83321,MNESS,20,11,4,22,142707,MNESS
VT810R,VAULT CONCRETE 8ft X 10ft BY 8ft DEEP ROUND COVER,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,8X10ft,BODY/LID,CONCRETE,,,,,,,,,,368,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VT813R,VAULT CONCRETE 6ft X 12ft BY 8ft DEEP ROUND COVER NO SIDE KNOCKOUTS,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,6x12ft,BODY/LID,CONCRETE,,,,,,,,,,368,NONGIS,,40,1.2,01/07,DIMENSION CORRECTION-NO SIDE KNOCKKOUTS,19,96,1,16,19,96,1,2,12,MNess,20,7,1,18,131518,MNESS
VT816H,VAULT CONCRETE 8ft X 16ft BY 8ft HINGED COVER,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,8X16ft,BODY/LID,CONCRETE,,,,,,,,,,368,NONGIS,,40,1,10/04,NEW SPEC,19,96,1,16,20,4,10,11,134827,MNESS,20,5,4,15,113503,DDAWSON
VTR1275,VAULT RISER CONCRETE 12in X 7ft X 5ft,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,12inX7ftX5,RISER,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113256,DDAWSON
VTR4212,VAULT RISER RING CONCRETE 42in X 12in,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,42X12in,RISERRING,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VTR426,VAULT RISER RING CONCRETE 42in X 6in,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,42X6in,RISERRING,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
VTR446,VAULT RISER RING CONCRETE 48in X 48in X 6in,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,42X32,RISER,CONCRETE,,,,,,,,,,366,NONGIS,,40,1,09/12,NEW SPEC,20,12,9,10,20,12,9,10,144415,MNESS,20,12,9,10,155238,MNESS
VTR675,VAULT RISER CONCRETE 6in X 7ft X 5ft,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,0,VAULT,6inX7ftX5,RISER,CONCRETE,,,,,,,,,,366,NONGIS,,40,1.1,07/97,DEMENSION & MATERIAL,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113256,DDAWSON
VTSPORDR,VAULT CONCRETE SPECIAL ORDER,A,SITEINV,UG Structure Specs,A,UD,STRUCTURES,MISC,14,VAULT,SPORDER,BODY/LID,CONCRETE,,,,,,,,,,366,NONGIS,,40,1,10/97,NEW SPEC FOR ORDERING,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113502,DDAWSON
WESLEVANC,Obsolete 350KCM AL Triplex 600V UD Reduced Neutral WESLEVAN Use 350TAURSC,W,SITEINV,UG Serv/Sec,O,UD,CONDUCTORS,UGSECCON,101,Obsolete,,,,Obsolete,350,AL,XLPE,RS,350TA,,,,369,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,7,9,13,133750,MNESS
WESLEVANV,Obsolete 350KCM AL Triplex 600V UD Reduced Neutral WESLEVAN Use 350TAURSV,W,SITEINV,UG Serv/Sec,O,UD,CONDUCTORS,UGSERVCON,101,Obsolete,,,,Obsolete,350,AL,XLPE,RS,350TA,,,,369,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,7,9,13,133827,MNESS
WKFORESTC,Obsolete 4/0 AL Quaduplex  600V UD Reduced Neutral WAKE FOREST YS Use 4/OQUARSC,W,SITEINV,UG Serv/Sec,O,UD,CONDUCTORS,UGSECCON,101,Obsolete,,,,Obsolete,4/0,AL,XLPE,RS,4/0QA,,,,369,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,7,9,13,133929,MNESS
WKFORESTV,Obsolete 4/0 AL QUADRUPLEX  600V Reduced Neutral WAKE FOREST YS Use 4/OQUASV,W,SITEINV,UG Serv/Sec,O,UD,CONDUCTORS,UGSERVCON,101,Obsolete,,,,Obsolete,4/0,AL,XLPE,RS,4/0QA,,,,369,CKT,,52,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,7,9,13,133940,MNESS
XBRACE,X BRACE SIZE TO BE ORDERED,A,SITEINV,Transmission Specs,A,OT,OH CONSTRUCTION,TRFRAME,0,ASSEMBLY,XBRACE,,,,,,,,,,,,355,NONGIS,,58,1,06/00,NEW SPEC,20,0,1,1,19,95,1,1,12,MNess,20,11,4,22,143403,MNESS
XF,Obsolete Transformer Pole Mount 2B PRIM  (Generic Transformer Type),A,SITEINV,Transformer Type,O,OD,TRANSFORMER,XFMROH,0,Obsolete,,,,1PHASE,,,,,,,,,368,NONGIS,404,31,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF0015,TRANSFORMER POLE MOUNT 1.5 KVA 7200V 2B PRIM  240/120V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,001.5KVA,240/120,LIGHT,1PHASE,,,,,,,,,368,NONGIS,405,31,1,05/07,NEW SPEC,20,7,5,10,20,7,5,10,114544,MNESS,20,8,1,24,83036,MNESS
XF10,Obsolete Transformer Pole Mount 10 KVA 7200V  2B PRIM 240/120V Secondrary,A,SITEINV,Transformer Type,O,OD,TRANSFORMER,XFMROH,0,OH,0010KVA,240/120,LIGHT,1PHASE,,,,,,,,,368,NONGIS,404,31,1,09/06,OBSOLETE,19,96,1,16,19,96,1,2,12,MNess,20,6,9,11,140959,MNESS
XF100,TRANSFORMER POLE MOUNT 100 KVA 7200V 2B PRIM 240/120V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0100KVA,240/120,HEAVY,1PHASE,,,,,,,,,368,NONGIS,410,31,1,09/98,XFRMR LUG DWG CORRECTION,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF100C,TRANSFORMER POLE MOUNT 100 KVA 7200V 2B PRIM 277/480V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0100KVA,277/480,HEAVY,1PHASE,,,,,,,,,368,NONGIS,406,31,1,09/98,XFRMR LUG DWG CORRECTION,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF100CX,TRANSFORMER POLE MOUNT 100 KVA 7200V 2B PRIM 240/480V/SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0100KVA,480/240,HEAVY,1PHASE,,,,,,,,,368,NONGIS,406,31,1,09/98,XFRMR LUG DWG CORRECTION,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF100Y,TRANSFORMER POLE MOUNT 100 KVA 7200V 2B PRIM 120/208V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0100KVA,120/208,HEAVY,1PHASE,,,,,,,,,368,NONGIS,406,31,1,09/98,XFRMR LUG DWG CORRECTION,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF15,TRANSFORMER POLE MOUNT 15 KVA 7200V 2B PRIM  240/120V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0015KVA,240/120,LIGHT,1PHASE,,,,,,,,,368,NONGIS,405,31,1,05/99,FLAGS REMOVED,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF15C,TRANSFORMER POLE MOUNT 15 KVA 7200V 2B PRIM 277/480V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0015KVA,277/480,LIGHT,1PHASE,,,,,,,,,368,NONGIS,406,31,1,09/98,XFRMR LUG DWG CORRECTION,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF15CX,Obsolete Transformer Pole Mount 15 KVA 7200V 2B PRIM 480/240V Secondary,A,SITEINV,Transformer Type,O,OD,TRANSFORMER,XFMROH,0,OH,0015KVA,480/240,LIGHT,1PHASE,,,,,,,,,368,NONGIS,406,31,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF15HV2,Obsolete Transformer Pole Mount 15 KVA 14000V 2B PRIM 240/120V Sec,A,SITEINV,Transformer Type,O,OD,TRANSFORMER,XFMROH,0,OH,0015KVA,240/120,LIGHT,1PHASE,,,,,,,,,368,NONGIS,,31,1.1,02/10,OBSOLETE,19,96,1,16,19,96,1,2,12,MNess,20,10,2,11,110555,MNESS
XF15S,Obsolete Transformer Pole Mount 15 KVA 7200V 1B PRIM  240/120V Secondary,A,SITEINV,Transformer Type,O,OD,TRANSFORMER,XFMROH,0,OH,0015KVA,240/120,LIGHT,1PHASE,,,,,,,,,368,NONGIS,,31,1,01/96,REVISION TO NEW FORMAT,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
XF15SB,TRANSFORMER POLE MOUNT 15 KVA 7200V 1B PRIM  240/120V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0015KVA,240/120,LIGHT,1PHASE,,,,,,,,,368,NONGIS,,31,1.0,08/01,NEW SPEC,20,1,1,1,19,95,1,1,12,MNess,20,11,4,22,143830,MNESS
XF15Y,TRANSFORMER POLE MOUNT 15 KVA 7200V 2B PRIM 120/208V SECONDARY,A,SITEINV,Transformer Type,A,OD,TRANSFORMER,XFMROH,0,OH,0015KVA,120/208,LIGHT,1PHASE,,,,,,,,,368,NONGIS,406,31,1,09/98,XFRMR LUG DWG CORRECTION,19,96,1,16,19,96,1,2,12,MNess,20,5,4,15,113250,DDAWSON
