PAFRM,PATO,PAQTY,PABUBB,PAFLAG,PAEFCC,PAEFYY,PAEFMM,PAEFDD,PASTCC,PASTYY,PASTMM,PASTDD,PACRCC,PACRYY,PACRMM,PACRDD,PACRTT,PACRUU,PACHCC,PACHYY,PACHMM,PACHDD,PACHTT,PACHUU
42.39,TDT394,4,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.40,AS8,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.40,BRPT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.40,IPN15LS,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.40,IPN15SS,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.40,TST,3,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.41,AS8,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.41,BRPT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.41,IP25LS,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.41,IP25SS,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.41,TST,3,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.43,AS10V,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.43,TDS,3,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.43,IP25LS,6,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.50,AD8,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.50,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.50,IPN15SS,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.50,BRPTD,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.50,IPN15LS,4,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140335,DDAWSON
42.50,TDS,3,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.51,AD8,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.51,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.51,TDS,3,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.51,BRPTD,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.51,IP25LS,4,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.51,IP25SS,2,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.52,AD10V,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.52,TDS,3,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.52,IPN15LS,6,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.53,AD10V,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.53,TDS,3,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.53,IP25LS,6,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.54,AD8,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.54,IPN15LS,6,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.54,TDS,3,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.55,AD8,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.55,IP25LS,6,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.55,TDS,3,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140336,DDAWSON
42.57,AD8V,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.57,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.57,BRPTD,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.57,IP25LS,4,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.57,IP25SS,2,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.57,TDT394,3,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.58,AD8V,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.58,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.58,BRPTD,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.58,IP25LS,4,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.58,IP25SS,2,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.58,TDS394,3,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.59,AD8V,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.59,AMFLS,4,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.59,AMFSS,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.59,BASPLIT,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.59,BRPTD,1,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.59,IP25SS,6,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
42.59,TDT394,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140337,DDAWSON
43.66,ADH8V2,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
43.66,CS394,3,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
43.66,IS3,3,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
43.66,SPACER,2,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
45.66,ADH8V2,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
45.66,CS394,6,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
45.66,IS3,6,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
45.66,IP25LS,6,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
45.66,TDT394,3,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
45.66,SPACER,2,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
45.66,SJ,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
48.12,ASSB,3,A,,19,95,1,1,19,95,1,1,0,0,0,0,0,DAD,20,4,6,10,140338,DDAWSON
48.12,IP25SS,3,B,,19,95,1,1,19,95,1,1,0,0,0,0,0,DAD,20,4,6,10,140338,DDAWSON
48.12,CS,2,C,,19,95,1,1,19,95,1,1,0,0,0,0,0,DAD,20,4,6,10,140338,DDAWSON
48.12,IS1,2,D,,19,95,1,1,19,95,1,1,0,0,0,0,0,DAD,20,4,6,10,140338,DDAWSON
48.12,TST394,2,E,,19,95,1,1,19,95,1,1,0,0,0,0,0,DAD,20,4,6,10,140338,DDAWSON
48.32,ASFG36,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
48.32,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
48.32,BDU,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140338,DDAWSON
48.32,BRPT,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.32,IP25SS,3,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.32,TSP394,1,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.32,TST394,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.33,ASFG36,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.33,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.33,BRC,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.33,BRPT,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.33,IPN15SS,3,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.33,TSP,1,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.33,TSS,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.34,ASFG36,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.34,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.34,BRC,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.34,BRPT,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.34,IP25SS,3,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.34,TSP,1,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.34,TSS,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.35,ASFG36,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.35,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140339,DDAWSON
48.35,BRC,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.35,BRPT,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.35,IP25SS,3,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.35,TSP394,1,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.35,TSS394,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.42,ASFG36,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.42,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.42,BRC,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.42,BRPTD,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.42,IP25SS,6,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.42,TDT394,3,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.42,TSP394,1,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.43,ASFG36,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.43,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.43,BRC,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.43,BRPTD,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.43,IPN15SS,6,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.43,TSP,1,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.43,TDS,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140340,DDAWSON
48.44,ASFG36,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.44,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.44,BRC,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.44,BRPTD,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.44,IP25SS,6,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.44,TSP,1,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.44,TDS,3,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.45,ASFG36,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.45,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.45,BRC,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.45,BRPTD,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.45,IP25SS,6,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.45,TDS394,3,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.45,TSP394,1,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.53,ATDE48,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.53,CS394,4,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.53,ISP25,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.53,IVSP25,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.53,IVS1,1,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140341,DDAWSON
48.60,ATDE48,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.60,CS,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.60,ISP15,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.61,ATDE48,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.61,CS,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.61,ISP25,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.72,ATDE48,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.72,CS394,4,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.72,CS,2,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.72,ISP25,4,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
48.72,IS1,2,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140342,DDAWSON
500AXLP-T,11253,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140342,DDAWSON
510.52,12027,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140342,DDAWSON
510.52,12022,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140342,DDAWSON
60.17,GUY10M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140342,DDAWSON
60.17,GH1,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140342,DDAWSON
60.22,GUY16M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140342,DDAWSON
60.22,GH2,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140342,DDAWSON
60.24,GUY20M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140342,DDAWSON
60.24,GH2,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.47,GUY10M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.47,GH1,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.47,SDWALK1,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140343,DDAWSON
60.51,GUY10M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.51,GP2,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.52,GUY16M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.52,GP2,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.53,GUY20M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.53,GP2,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.61,GUY10M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.61,TEC,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.63,GUY16M,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.63,TEC,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.65,TEC,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.72,GP,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.72,GUY16M,2,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.72,TEC,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.74,GP,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140343,DDAWSON
60.74,GUY20M,2,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
60.74,TEC,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
61.16,GH1,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
61.16,GUYSPN10,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
61.18,GH1,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
61.18,GUYSPN16,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
61.19,GH2,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
61.19,GUYSPN20,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
61.31,GP1,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140344,DDAWSON
61.31,GP,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140344,DDAWSON
61.31,TEC,3,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140344,DDAWSON
61.31,GUYSPN16,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140344,DDAWSON
62.21,ANCA3,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
62.21,ANC1T,1,B,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
62.31,ANCA3,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140344,DDAWSON
62.31,ANCX5,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140344,DDAWSON
62.31,ANC2T,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140344,DDAWSON
62.32,ANCA3,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
62.32,ANCX10,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140344,DDAWSON
62.32,ANC3T,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
72.31,GOAB27KV,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
72.31,PAD2PRI,6,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
72.31,IS1,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
72.31,ISP25,6,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
72.31,IVS1,1,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
72.31,CS394,6,F,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
72.31,SJ,1,G,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140345,DDAWSON
750AEPR,11257,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140345,DDAWSON
86.10,GNDPOLE,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140345,DDAWSON
86.10,GNDROD58,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140345,DDAWSON
86.11,GNDPOLE,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140345,DDAWSON
86.11,GNDROD34,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,RDG,20,4,6,10,140345,DDAWSON
96.24,STLTA10,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140345,DDAWSON
96.24,STLTH2,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140345,DDAWSON
97.40,FLDLT4,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140345,DDAWSON
97.40,FLDLTB,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140345,DDAWSON
97.41,FLDLT4C,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140345,DDAWSON
97.41,FLDLTB,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140345,DDAWSON
ALLIANCE,11261,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140346,DDAWSON
AMES,11259,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140346,DDAWSON
AMFLS,11580,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140346,DDAWSON
AMFLS,11117,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140346,DDAWSON
AMFSS,11580,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140346,DDAWSON
AMFSS,11116,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140346,DDAWSON
ANAHEIM,11260,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140346,DDAWSON
ANC1T,11004,1,A,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140346,DDAWSON
